id,key,value,type
15028875,created_by,JOSM,regular
15028876,created_by,JOSM,regular
15028881,created_by,JOSM,regular
15028882,created_by,JOSM,regular
15028883,created_by,JOSM,regular
15028898,created_by,JOSM,regular
15028904,created_by,JOSM,regular
15028908,created_by,JOSM,regular
15028909,created_by,JOSM,regular
15028922,created_by,JOSM,regular
15028923,created_by,JOSM,regular
15033408,created_by,JOSM,regular
15033411,created_by,JOSM,regular
15033413,created_by,JOSM,regular
15033414,created_by,JOSM,regular
15033415,created_by,JOSM,regular
15033416,created_by,JOSM,regular
15033417,created_by,JOSM,regular
15033421,created_by,JOSM,regular
15033424,created_by,JOSM,regular
15033429,created_by,JOSM,regular
15033430,created_by,JOSM,regular
15033431,created_by,JOSM,regular
15033432,created_by,JOSM,regular
15033433,created_by,JOSM,regular
15033434,created_by,JOSM,regular
15033435,created_by,JOSM,regular
15033436,created_by,JOSM,regular
15033448,created_by,JOSM,regular
15360190,bicycle,designated,regular
15360190,highway,crossing,regular
15360190,crossing,traffic_signals,regular
15360190,crossing_ref,toucan,regular
15433284,created_by,JOSM,regular
15433286,created_by,JOSM,regular
15433287,created_by,JOSM,regular
15433300,created_by,JOSM,regular
15433301,created_by,JOSM,regular
15433302,created_by,JOSM,regular
15433303,created_by,JOSM,regular
15433305,created_by,JOSM,regular
15433306,created_by,JOSM,regular
15837642,created_by,JOSM,regular
15837643,created_by,JOSM,regular
15837644,created_by,JOSM,regular
15837645,created_by,JOSM,regular
15837647,created_by,JOSM,regular
15837648,created_by,JOSM,regular
15837649,created_by,JOSM,regular
15837650,created_by,JOSM,regular
15837652,created_by,JOSM,regular
15837654,created_by,JOSM,regular
15837655,created_by,JOSM,regular
15837657,created_by,JOSM,regular
16570714,created_by,JOSM,regular
16963726,odbl,clean,regular
16963735,odbl,clean,regular
16963737,odbl,clean,regular
16963740,created_by,JOSM,regular
16963743,created_by,JOSM,regular
16963744,created_by,JOSM,regular
16963748,created_by,JOSM,regular
16963750,created_by,JOSM,regular
16963772,created_by,JOSM,regular
16963773,created_by,JOSM,regular
16963775,created_by,JOSM,regular
16963776,created_by,JOSM,regular
16963777,created_by,JOSM,regular
16963779,created_by,JOSM,regular
16963780,created_by,JOSM,regular
16963781,created_by,JOSM,regular
16963782,created_by,JOSM,regular
16963783,created_by,JOSM,regular
16963785,created_by,JOSM,regular
16963786,created_by,JOSM,regular
16963787,created_by,JOSM,regular
16963789,created_by,JOSM,regular
17009530,railway,level_crossing,regular
17722361,created_by,JOSM,regular
17722362,created_by,JOSM,regular
17722363,bus,yes,regular
17722363,public_transport,stop_position,regular
17722364,created_by,JOSM,regular
17722365,created_by,JOSM,regular
17722366,created_by,JOSM,regular
17722367,created_by,JOSM,regular
17724237,odbl,clean,regular
17724238,odbl,clean,regular
17724255,odbl,clean,regular
17724262,odbl,clean,regular
17724263,odbl,clean,regular
17768851,odbl,clean,regular
18101134,created_by,JOSM,regular
18232130,odbl,clean,regular
18312895,created_by,JOSM,regular
18312896,created_by,JOSM,regular
18312903,created_by,JOSM,regular
18312904,created_by,JOSM,regular
18312905,created_by,JOSM,regular
18312906,created_by,JOSM,regular
18312907,created_by,JOSM,regular
18312909,created_by,JOSM,regular
18312910,created_by,JOSM,regular
18312922,created_by,JOSM,regular
18312923,created_by,JOSM,regular
18312924,created_by,JOSM,regular
18312925,created_by,JOSM,regular
18312926,created_by,JOSM,regular
18312930,created_by,JOSM,regular
18312931,created_by,JOSM,regular
18312932,created_by,JOSM,regular
18312933,created_by,JOSM,regular
18312934,created_by,JOSM,regular
18312935,created_by,JOSM,regular
18312936,created_by,JOSM,regular
18312937,created_by,JOSM,regular
18312938,created_by,JOSM,regular
18312939,created_by,JOSM,regular
18312945,created_by,JOSM,regular
18312946,created_by,JOSM,regular
18312947,created_by,JOSM,regular
18312949,created_by,JOSM,regular
18312953,created_by,JOSM,regular
18312954,created_by,JOSM,regular
18312958,created_by,JOSM,regular
18312963,railway,level_crossing,regular
18312964,created_by,JOSM,regular
18312965,created_by,JOSM,regular
18312981,created_by,JOSM,regular
18312982,created_by,JOSM,regular
18312983,created_by,JOSM,regular
18312984,created_by,JOSM,regular
18312985,created_by,JOSM,regular
18312986,created_by,JOSM,regular
18312987,created_by,JOSM,regular
18312988,created_by,JOSM,regular
18312991,created_by,JOSM,regular
18312993,created_by,JOSM,regular
18312994,created_by,JOSM,regular
18312995,created_by,JOSM,regular
18312997,created_by,JOSM,regular
18312999,created_by,JOSM,regular
18313000,created_by,JOSM,regular
18313001,created_by,JOSM,regular
18313002,created_by,JOSM,regular
18313196,created_by,JOSM,regular
18313197,created_by,JOSM,regular
18313201,created_by,JOSM,regular
18313205,created_by,JOSM,regular
18313206,created_by,JOSM,regular
18313207,created_by,JOSM,regular
18313216,created_by,JOSM,regular
18313217,created_by,JOSM,regular
18313218,created_by,JOSM,regular
18313219,created_by,JOSM,regular
18313223,created_by,JOSM,regular
18313224,created_by,JOSM,regular
18313225,created_by,JOSM,regular
18313226,created_by,JOSM,regular
18313277,name,Marchwood,regular
18313277,place,village,regular
18314899,created_by,JOSM,regular
18343141,created_by,JOSM,regular
18343143,created_by,JOSM,regular
18343144,created_by,JOSM,regular
18343145,created_by,JOSM,regular
18347834,odbl,clean,regular
18347835,odbl,clean,regular
18347837,odbl,clean,regular
18347838,odbl,clean,regular
18398450,odbl,clean,regular
18398457,odbl,clean,regular
19227212,created_by,JOSM,regular
19227213,odbl,clean,regular
19227216,created_by,JOSM,regular
19227224,created_by,JOSM,regular
19227247,created_by,JOSM,regular
19227248,created_by,JOSM,regular
19227249,created_by,JOSM,regular
19227251,created_by,JOSM,regular
19227253,created_by,JOSM,regular
19227254,created_by,JOSM,regular
19227255,highway,traffic_signals,regular
19227255,traffic_signals,signal,regular
19227259,created_by,JOSM,regular
19228094,created_by,JOSM,regular
19229535,created_by,JOSM,regular
19229538,created_by,JOSM,regular
19890103,railway,level_crossing,regular
20102977,odbl,clean,regular
20107323,odbl,clean,regular
20107325,created_by,JOSM,regular
20107326,created_by,JOSM,regular
20107328,created_by,JOSM,regular
20107330,created_by,JOSM,regular
20107331,created_by,JOSM,regular
20107349,created_by,JOSM,regular
20107352,created_by,JOSM,regular
20107354,created_by,JOSM,regular
20110832,odbl,clean,regular
20110838,odbl,clean,regular
20110849,odbl,clean,regular
20110855,odbl,clean,regular
20110892,odbl,clean,regular
20110913,odbl,clean,regular
20110924,odbl,clean,regular
20110929,odbl,clean,regular
20110932,odbl,clean,regular
20110945,odbl,clean,regular
20130964,created_by,JOSM,regular
20130965,created_by,JOSM,regular
20130967,created_by,JOSM,regular
20130968,created_by,JOSM,regular
20130969,created_by,JOSM,regular
20130970,created_by,JOSM,regular
20130971,created_by,JOSM,regular
20130974,created_by,JOSM,regular
20130975,created_by,JOSM,regular
20130977,created_by,JOSM,regular
20130978,created_by,JOSM,regular
20133102,created_by,JOSM,regular
20133106,created_by,JOSM,regular
20133109,created_by,JOSM,regular
20133112,created_by,JOSM,regular
20133115,created_by,JOSM,regular
20133116,created_by,JOSM,regular
20133120,created_by,JOSM,regular
20133121,created_by,JOSM,regular
20133126,created_by,JOSM,regular
20133127,created_by,JOSM,regular
20133128,created_by,JOSM,regular
20133130,created_by,JOSM,regular
20133131,created_by,JOSM,regular
20133132,created_by,JOSM,regular
20133136,created_by,JOSM,regular
20133137,created_by,JOSM,regular
20133138,created_by,JOSM,regular
20133140,created_by,JOSM,regular
20133141,created_by,JOSM,regular
20133143,created_by,JOSM,regular
20133145,created_by,JOSM,regular
20133160,created_by,JOSM,regular
20133163,created_by,JOSM,regular
20133164,created_by,JOSM,regular
20133166,created_by,JOSM,regular
20133168,created_by,JOSM,regular
20133169,created_by,JOSM,regular
20133182,created_by,JOSM,regular
20133193,created_by,JOSM,regular
20133201,created_by,JOSM,regular
20133213,created_by,JOSM,regular
20133216,created_by,JOSM,regular
20133222,created_by,JOSM,regular
20133224,created_by,JOSM,regular
20133225,created_by,JOSM,regular
20133226,created_by,JOSM,regular
20133227,created_by,JOSM,regular
20134830,created_by,JOSM,regular
20134832,created_by,JOSM,regular
20134833,created_by,JOSM,regular
20134834,created_by,JOSM,regular
20134835,created_by,JOSM,regular
20134837,created_by,JOSM,regular
20134838,created_by,JOSM,regular
20134839,created_by,JOSM,regular
20134840,created_by,JOSM,regular
20134841,created_by,JOSM,regular
20134843,created_by,JOSM,regular
20134844,created_by,JOSM,regular
20134845,created_by,JOSM,regular
20134846,created_by,JOSM,regular
20134848,created_by,JOSM,regular
20138439,created_by,JOSM,regular
20138954,created_by,JOSM,regular
20241294,created_by,JOSM,regular
20241297,created_by,JOSM,regular
20241298,created_by,JOSM,regular
20241299,created_by,JOSM,regular
20241300,created_by,JOSM,regular
20241302,created_by,JOSM,regular
20241303,created_by,JOSM,regular
20241304,created_by,JOSM,regular
20241305,created_by,JOSM,regular
20241306,created_by,JOSM,regular
20241309,created_by,JOSM,regular
20241313,created_by,JOSM,regular
20241315,created_by,JOSM,regular
20241328,created_by,JOSM,regular
20241342,created_by,JOSM,regular
20241351,created_by,JOSM,regular
20241353,created_by,JOSM,regular
20241354,created_by,JOSM,regular
20241355,created_by,JOSM,regular
20241356,created_by,JOSM,regular
20241367,created_by,JOSM,regular
20241369,created_by,JOSM,regular
20241370,created_by,JOSM,regular
20241371,created_by,JOSM,regular
20241373,created_by,JOSM,regular
20241374,created_by,JOSM,regular
20241375,created_by,JOSM,regular
20241376,created_by,JOSM,regular
20241378,created_by,JOSM,regular
20241380,created_by,JOSM,regular
20241387,created_by,JOSM,regular
20241394,created_by,JOSM,regular
20241395,created_by,JOSM,regular
20241397,created_by,JOSM,regular
20241398,created_by,JOSM,regular
20628556,created_by,JOSM,regular
20698065,highway,mini_roundabout,regular
20698065,direction,clockwise,regular
20954595,created_by,JOSM,regular
20954599,odbl,clean,regular
20954601,source,Bing,regular
20954601,highway,mini_roundabout,regular
20954601,direction,clockwise,regular
20957178,created_by,JOSM,regular
20957180,created_by,JOSM,regular
20957182,highway,crossing,regular
20957182,crossing,uncontrolled,regular
20957182,sloped_curb,yes,regular
20957182,tactile_paving,yes,regular
20957194,created_by,JOSM,regular
20957197,created_by,JOSM,regular
20957227,created_by,JOSM,regular
20957232,created_by,JOSM,regular
20957233,created_by,JOSM,regular
20957240,odbl,clean,regular
20957241,odbl,clean,regular
20957242,odbl,clean,regular
20957243,odbl,clean,regular
20957244,created_by,JOSM,regular
20957250,created_by,JOSM,regular
20961030,ref,3,regular
20961030,name,Rownhams Interchange,regular
20961030,highway,motorway_junction,regular
20961032,created_by,JOSM,regular
20961033,created_by,JOSM,regular
20961036,created_by,JOSM,regular
20962110,created_by,JOSM,regular
20962112,created_by,JOSM,regular
20962113,created_by,JOSM,regular
20962116,created_by,JOSM,regular
20962122,created_by,JOSM,regular
20964738,highway,traffic_signals,regular
20964740,highway,traffic_signals,regular
20966367,created_by,JOSM,regular
20966368,created_by,JOSM,regular
20966369,odbl,clean,regular
20966370,odbl,clean,regular
20966371,odbl,clean,regular
20971149,highway,traffic_signals,regular
20971155,barrier,bollard,regular
20971199,highway,mini_roundabout,regular
20971210,created_by,JOSM,regular
20971218,highway,crossing,regular
20971218,crossing,traffic_signals,regular
20971218,sloped_curb,yes,regular
20971218,crossing_ref,toucan,regular
20971218,tactile_paving,yes,regular
20972774,highway,traffic_signals,regular
20972778,highway,traffic_signals,regular
20972780,highway,traffic_signals,regular
20972782,created_by,JOSM,regular
20972804,public_transport,stop_position,regular
20972807,highway,turning_circle,regular
20973095,highway,traffic_signals,regular
20973119,foot,yes,regular
20973119,bicycle,yes,regular
20973119,highway,traffic_signals,regular
20973119,crossing,traffic_signals,regular
20973121,highway,traffic_signals,regular
20973122,highway,traffic_signals,regular
20976667,created_by,JOSM,regular
20976670,created_by,JOSM,regular
20976671,created_by,JOSM,regular
20976672,created_by,JOSM,regular
20976673,created_by,JOSM,regular
20976697,created_by,JOSM,regular
20976710,created_by,JOSM,regular
20976773,created_by,JOSM,regular
20976782,created_by,JOSM,regular
20976787,created_by,JOSM,regular
20979896,odbl,clean,regular
21025669,created_by,JOSM,regular
21025670,created_by,JOSM,regular
21025672,created_by,JOSM,regular
21025673,created_by,JOSM,regular
21025674,created_by,JOSM,regular
21025681,created_by,JOSM,regular
21025682,created_by,JOSM,regular
21025683,created_by,JOSM,regular
21025684,created_by,JOSM,regular
21025688,created_by,JOSM,regular
21025689,created_by,JOSM,regular
21025690,created_by,JOSM,regular
21025691,created_by,JOSM,regular
21025692,created_by,JOSM,regular
21025693,created_by,JOSM,regular
21025694,created_by,JOSM,regular
21025695,created_by,JOSM,regular
21091837,created_by,JOSM,regular
21091871,created_by,JOSM,regular
21091886,created_by,JOSM,regular
21092034,highway,mini_roundabout,regular
21092034,direction,clockwise,regular
21092050,created_by,JOSM,regular
